symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
ESCORTS,INE042A01014,2022-04-01,NSE,EQ,EQ,buy,false,3.000000,1687.000000,27966652,1100000010187254,2022-04-01T12:00:51
POLYPLEX,INE633B01018,2022-04-01,NSE,EQ,EQ,buy,false,6.000000,2450.000000,53849365,1200000009736371,2022-04-01T14:30:32
GUJALKALI,INE186A01019,2022-04-01,NSE,EQ,EQ,buy,false,14.000000,950.000000,29736029,1100000013809253,2022-04-01T14:35:20
JUNIORBEES,INF732E01045,2022-04-04,BSE,EQ,B,sell,false,10.000000,442.170013,3110500,1649048113965041927,2022-04-04T10:52:12
JUNIORBEES,INF732E01045,2022-04-04,BSE,EQ,B,sell,false,10.000000,441.959991,3111000,1649048113965041927,2022-04-04T10:52:12
JUNIORBEES,INF732E01045,2022-04-04,BSE,EQ,B,sell,false,4.000000,442.070007,3110800,1649048113965041927,2022-04-04T10:52:12
NIFTYBEES,INF204KB14I2,2022-04-04,NSE,EQ,EQ,sell,false,2.000000,194.500000,51864719,1200000007935992,2022-04-04T10:52:27
NIFTYBEES,INF204KB14I2,2022-04-04,NSE,EQ,EQ,sell,false,53.000000,194.490005,51864720,1200000007935992,2022-04-04T10:52:27
CGPOWER,INE067A01029,2022-04-05,BSE,EQ,B,sell,false,60.000000,195.850006,73963800,1649133851477454049,2022-04-05T14:57:14
ESCORTS,INE042A01014,2022-04-07,NSE,EQ,EQ,buy,false,2.000000,1736.949951,29514195,1100000015881895,2022-04-07T13:38:15
HAL,INE066F01012,2022-04-08,NSE,EQ,EQ,buy,false,1.000000,1604.449951,27398008,1100000009755848,2022-04-08T11:34:37
HAL,INE066F01012,2022-04-08,NSE,EQ,EQ,buy,false,7.000000,1604.449951,27398009,1100000009755848,2022-04-08T11:34:37
NTPC,INE733E01010,2022-04-08,NSE,EQ,EQ,buy,false,67.000000,151.300003,51984675,1200000009974535,2022-04-08T11:35:00
NTPC,INE733E01010,2022-04-08,NSE,EQ,EQ,buy,false,17.000000,151.300003,51985305,1200000009979618,2022-04-08T11:35:06
RAYMOND,INE301A01014,2022-04-08,NSE,EQ,EQ,buy,false,13.000000,885.950012,78225268,1300000011733420,2022-04-08T11:35:18
BSE,INE118H01025,2022-04-08,NSE,EQ,EQ,sell,false,20.000000,909.500000,2141547,1000000010156361,2022-04-08T11:36:11
BSE,INE118H01025,2022-04-08,NSE,EQ,EQ,sell,false,15.000000,909.400024,2141548,1000000010156361,2022-04-08T11:36:11
SUVENPHAR,INE03QK01018,2022-04-08,NSE,EQ,EQ,buy,false,5.000000,622.450012,79222013,1300000015448927,2022-04-08T12:47:18
APLAPOLLO,INE702C01027,2022-04-08,NSE,EQ,EQ,buy,false,3.000000,973.049988,2905020,1000000013503151,2022-04-08T12:47:18
LALPATHLAB,INE600L01024,2022-04-08,NSE,EQ,EQ,buy,false,1.000000,2822.000000,52686950,1200000013451012,2022-04-08T12:47:18
RELIANCE,INE002A01018,2022-04-08,NSE,EQ,EQ,buy,false,2.000000,2606.399902,79222012,1300000015448922,2022-04-08T12:47:18
NAUKRI,INE663F01024,2022-04-08,NSE,EQ,EQ,buy,false,1.000000,4826.549805,52686949,1200000013451008,2022-04-08T12:47:18
